# shard-weights manifest - GENERATED by scripts/generate-shard-weights.ts; do not edit by hand.
# Regenerate: bun run scripts/generate-shard-weights.ts --suite <daemon-unit|daemon-online> <junit-files-or-dirs>
# Format: <weight-ms><TAB><repo-root-relative-path>, sorted by path.
# scripts/lib/shard-split.sh packs listed files by measured duration; files absent
# here keep the stableHash assignment (regenerate to pick up new files).
38	packages/daemon/tests/unit/1-core/credentials/credential-store-keychain.test.ts
23	packages/daemon/tests/unit/1-core/credentials/credential-store.test.ts
9	packages/daemon/tests/unit/1-core/credentials/oauth-refresh-scheduler.test.ts
11	packages/daemon/tests/unit/1-core/credentials/provider-credential-manager.test.ts
5	packages/daemon/tests/unit/1-core/lib/data-dir.test.ts
8	packages/daemon/tests/unit/1-core/lib/id-resolution.test.ts
3990	packages/daemon/tests/unit/1-core/lib/node-execution-manager.test.ts
111	packages/daemon/tests/unit/1-core/lib/space-agent-manager.test.ts
321	packages/daemon/tests/unit/1-core/lib/space-manager.test.ts
1149	packages/daemon/tests/unit/1-core/lib/space-task-manager.test.ts
148	packages/daemon/tests/unit/1-core/lib/space-workflow-manager.test.ts
335	packages/daemon/tests/unit/1-core/lib/websocket-server-transport.test.ts
29	packages/daemon/tests/unit/1-core/lib/worktree-git-output.test.ts
58	packages/daemon/tests/unit/1-core/lib/worktree-manager.test.ts
12	packages/daemon/tests/unit/1-core/lib/worktree-path-utils.test.ts
64	packages/daemon/tests/unit/1-core/process-fatal-logger.test.ts
47	packages/daemon/tests/unit/1-core/process-watchdog.test.ts
38	packages/daemon/tests/unit/1-core/providers/acp-command-probe.test.ts
38	packages/daemon/tests/unit/1-core/providers/acp-provider.test.ts
24	packages/daemon/tests/unit/1-core/providers/anthropic-copilot/conversation.test.ts
9	packages/daemon/tests/unit/1-core/providers/anthropic-copilot/get-or-create-client.test.ts
11	packages/daemon/tests/unit/1-core/providers/anthropic-copilot/prompt.test.ts
93	packages/daemon/tests/unit/1-core/providers/anthropic-copilot/provider.test.ts
342	packages/daemon/tests/unit/1-core/providers/anthropic-copilot/server.test.ts
15	packages/daemon/tests/unit/1-core/providers/anthropic-copilot/sse.test.ts
19	packages/daemon/tests/unit/1-core/providers/anthropic-copilot/streaming.test.ts
10	packages/daemon/tests/unit/1-core/providers/anthropic-copilot/token-accounting.test.ts
13	packages/daemon/tests/unit/1-core/providers/anthropic-copilot/tool-bridge.test.ts
6	packages/daemon/tests/unit/1-core/providers/anthropic-messages-bridge-server.test.ts
30	packages/daemon/tests/unit/1-core/providers/anthropic-provider.test.ts
80	packages/daemon/tests/unit/1-core/providers/anthropic-to-codex-bridge-provider.test.ts
18	packages/daemon/tests/unit/1-core/providers/context-manager.test.ts
58	packages/daemon/tests/unit/1-core/providers/custom-endpoint-provider.test.ts
34	packages/daemon/tests/unit/1-core/providers/deepseek-provider.test.ts
9	packages/daemon/tests/unit/1-core/providers/factory-copilot-import-retry.test.ts
10	packages/daemon/tests/unit/1-core/providers/factory-custom-endpoint-sync.test.ts
58	packages/daemon/tests/unit/1-core/providers/glm-provider.test.ts
62	packages/daemon/tests/unit/1-core/providers/kimi-provider.test.ts
55	packages/daemon/tests/unit/1-core/providers/minimax-provider.test.ts
50	packages/daemon/tests/unit/1-core/providers/ollama-provider.test.ts
45	packages/daemon/tests/unit/1-core/providers/openai-chat-bridge-server.test.ts
61	packages/daemon/tests/unit/1-core/providers/openai-responses-bridge/server.test.ts
47	packages/daemon/tests/unit/1-core/providers/openrouter-provider.test.ts
36	packages/daemon/tests/unit/1-core/providers/provider-auth-lifecycle-matrix.test.ts
69	packages/daemon/tests/unit/1-core/providers/provider-bridge-conformance-replay.test.ts
18	packages/daemon/tests/unit/1-core/providers/provider-context-capability-contract.test.ts
14	packages/daemon/tests/unit/1-core/providers/provider-failure-store.test.ts
62	packages/daemon/tests/unit/1-core/providers/provider-registry.test.ts
11	packages/daemon/tests/unit/1-core/providers/provider-sync.test.ts
66	packages/daemon/tests/unit/1-core/providers/shared/model-list.test.ts
13	packages/daemon/tests/unit/1-core/providers/shared/normalize-upstream-error.test.ts
25	packages/daemon/tests/unit/1-core/session/message-persistence.test.ts
18	packages/daemon/tests/unit/1-core/session/sandbox-default.test.ts
21	packages/daemon/tests/unit/1-core/session/session-cache.test.ts
132	packages/daemon/tests/unit/1-core/session/session-lifecycle-sdk-title.test.ts
313	packages/daemon/tests/unit/1-core/session/session-lifecycle.test.ts
21133	packages/daemon/tests/unit/1-core/session/session-manager.test.ts
43	packages/daemon/tests/unit/1-core/session/settings-manager.test.ts
33	packages/daemon/tests/unit/1-core/session/state-projection-service.test.ts
8	packages/daemon/tests/unit/1-core/session/tools-config.test.ts
69	packages/daemon/tests/unit/5-space/actor-registry.test.ts
6	packages/daemon/tests/unit/5-space/agent-handle.test.ts
10	packages/daemon/tests/unit/5-space/agent/agent-config.test.ts
197	packages/daemon/tests/unit/5-space/agent/agent-memory-tools.test.ts
5	packages/daemon/tests/unit/5-space/agent/agent-message-envelope.test.ts
5304	packages/daemon/tests/unit/5-space/agent/agent-message-router.test.ts
9	packages/daemon/tests/unit/5-space/agent/agent-template-hash.test.ts
4	packages/daemon/tests/unit/5-space/agent/custom-agent-memory.test.ts
20	packages/daemon/tests/unit/5-space/agent/custom-agent.test.ts
2659	packages/daemon/tests/unit/5-space/agent/end-node-handlers.test.ts
10626	packages/daemon/tests/unit/5-space/agent/node-agent-tools.test.ts
4	packages/daemon/tests/unit/5-space/agent/slot-overrides.test.ts
16	packages/daemon/tests/unit/5-space/agent/task-agent-manager-cancel.test.ts
19	packages/daemon/tests/unit/5-space/agent/task-agent-manager-post-approval-fresh-session.test.ts
63	packages/daemon/tests/unit/5-space/agent/task-agent-manager-post-approval-identity.test.ts
47	packages/daemon/tests/unit/5-space/agent/task-agent-manager-spawn-admission.test.ts
50	packages/daemon/tests/unit/5-space/agent/task-agent-manager-spawn-cas.test.ts
